# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1664954725.752827644348145,0.00470,0.00106,0.00304,0.01183,0.00910,0.00713,0.03687
1664954725.852827310562134,0.00973,0.00050,0.00230,0.00725,0.00227,0.00255,0.02459
1664954725.952826261520386,0.01059,0.00044,0.00044,0.00413,0.00002,0.00231,0.01794
1664954726.052826404571533,0.00803,0.00036,0.00221,0.00436,0.00720,0.00267,0.02482
1664954726.152826786041260,0.01032,0.00133,0.00122,0.00513,0.00000,0.00293,0.02093
1664954726.252826929092407,0.00440,0.00147,0.00044,0.00389,0.00001,0.00248,0.01269
1664954726.352826833724976,0.00416,0.00045,0.00013,0.00389,0.00000,0.00232,0.01096
1664954726.452827692031860,0.00562,0.00035,0.00011,0.00463,0.00026,0.00435,0.01533
1664954726.552827358245850,0.00398,0.00034,0.00044,0.00500,0.00050,0.00287,0.01314
1664954726.652827739715576,0.00435,0.00057,0.00039,0.00422,0.00000,0.00376,0.01330
1664954726.752827644348145,0.00418,0.00035,0.00043,0.00483,0.00280,0.00323,0.01581
1664954726.852827548980713,0.00590,0.00037,0.00028,0.00348,0.00313,0.00382,0.01699
1664954726.952827692031860,0.00407,0.00040,0.00024,0.00601,0.00148,0.00294,0.01514
1664954727.052827835083008,0.00869,0.00038,0.00009,0.00372,0.00152,0.00355,0.01795
1664954727.152359724044800,0.00445,0.00035,0.00007,0.00345,0.00000,0.00296,0.01129
1664954727.252360820770264,0.00381,0.00035,0.00139,0.00445,0.00589,0.00216,0.01805
1664954727.352362155914307,0.01736,0.00071,0.00115,0.01174,0.00003,0.00288,0.03387
1664954727.452362537384033,0.00453,0.00034,0.00051,0.00537,0.00003,0.00411,0.01489
1664954727.552362918853760,0.01489,0.00116,0.00647,0.00686,0.00765,0.00256,0.03960
1664954727.652363300323486,0.00386,0.00036,0.00010,0.00523,0.00023,0.00491,0.01469
1664954727.752363920211792,0.00503,0.00046,0.00006,0.01512,0.00020,0.00801,0.02887
1664954727.852364778518677,0.00577,0.00037,0.00058,0.00410,0.00000,0.00271,0.01353
1664954727.952365398406982,0.00684,0.00053,0.00148,0.00710,0.00002,0.00231,0.01830
1664954728.052365303039551,0.00515,0.00036,0.00120,0.00334,0.00007,0.00251,0.01263
1664954728.152366399765015,0.00396,0.00035,0.00007,0.00317,0.00008,0.00221,0.00984
1664954728.252366542816162,0.00389,0.00038,0.00064,0.00471,0.00000,0.00574,0.01536
1664954728.352366685867310,0.00657,0.00037,0.00017,0.00247,0.00018,0.00236,0.01212
1664954728.452367544174194,0.00441,0.00034,0.00153,0.00242,0.00894,0.00310,0.02075
1664954728.552367448806763,0.00405,0.00036,0.00023,0.00388,0.00010,0.00363,0.01225
1664954728.652367591857910,0.00560,0.00041,0.00019,0.00307,0.00000,0.00288,0.01216
1664954728.752367496490479,0.00394,0.00033,0.00072,0.00257,0.00350,0.00517,0.01624
1664954728.852367401123047,0.00641,0.00038,0.00052,0.00282,0.00027,0.00316,0.01356
1664954728.952367544174194,0.00432,0.00033,0.00071,0.00244,0.00006,0.00396,0.01183
1664954729.052367925643921,0.00637,0.00054,0.00143,0.00264,0.00314,0.00241,0.01654
1664954729.152368307113647,0.00475,0.00035,0.00104,0.00211,0.00000,0.00230,0.01056
1664954729.252370119094849,0.00383,0.00033,0.00026,0.00240,0.00005,0.00420,0.01107
1664954729.352369785308838,0.01116,0.00037,0.00007,0.00288,0.00009,0.00261,0.01718
1664954729.452371120452881,0.00563,0.00042,0.00019,0.00464,0.00081,0.01035,0.02204
1664954729.552371025085449,0.00484,0.00034,0.00015,0.00170,0.00000,0.00222,0.00925
1664954729.652371168136597,0.00431,0.00032,0.00038,0.00140,0.00131,0.00262,0.01033
1664954729.752370595932007,0.00403,0.00035,0.00023,0.00363,0.00028,0.00806,0.01658
1664954729.852371931076050,0.00391,0.00032,0.00050,0.00191,0.00000,0.00413,0.01077
1664954729.952373266220093,0.00589,0.00035,0.00117,0.00197,0.00599,0.00272,0.01808
1664954730.052373170852661,0.01449,0.00060,0.00077,0.00504,0.00035,0.00453,0.02578
1664954730.152373552322388,0.00397,0.00033,0.00052,0.00217,0.00006,0.00264,0.00970
1664954730.252373933792114,0.00615,0.00035,0.00041,0.00173,0.00155,0.00332,0.01352
1664954730.352374315261841,0.00415,0.00032,0.00023,0.00173,0.00000,0.00296,0.00939
1664954730.452375173568726,0.01139,0.00051,0.00044,0.00195,0.01608,0.00229,0.03265
1664954730.552375078201294,0.00383,0.00035,0.00008,0.00311,0.00239,0.00245,0.01222
1664954730.652375459671021,0.00409,0.00059,0.00015,0.00407,0.00114,0.00285,0.01290
1664954730.752375364303589,0.00957,0.00037,0.00013,0.00258,0.00000,0.00238,0.01502
1664954730.852375507354736,0.00616,0.00033,0.00066,0.00251,0.00394,0.00307,0.01666
1664954730.952376127243042,0.01740,0.00058,0.00016,0.00760,0.00002,0.00385,0.02960
1664954731.052376985549927,0.00617,0.00040,0.00071,0.00289,0.00000,0.00325,0.01342
1664954731.152377367019653,0.00405,0.00036,0.00058,0.00281,0.00019,0.00218,0.01017
1664954731.252377510070801,0.00620,0.00050,0.00060,0.00826,0.00119,0.00491,0.02167
1664954731.352378129959106,0.01259,0.00098,0.00002,0.00590,0.01471,0.00409,0.03829
1664954731.452378749847412,0.01466,0.00127,0.00101,0.00746,0.00734,0.00322,0.03496
1664954731.552378892898560,0.01008,0.00179,0.00076,0.00329,0.00000,0.00250,0.01842
1664954731.652379274368286,0.00645,0.00101,0.00244,0.00265,0.00058,0.00243,0.01556
1664954731.752379417419434,0.00560,0.00038,0.00015,0.00281,0.00003,0.00219,0.01115
1664954731.852379322052002,0.01550,0.00097,0.00207,0.00700,0.00163,0.00316,0.03034
1664954731.952379703521729,0.00506,0.00042,0.00056,0.00470,0.00569,0.00219,0.01862
1664954732.052379846572876,0.01262,0.00102,0.00011,0.00479,0.00782,0.00260,0.02896
1664954732.152380228042603,0.01280,0.00065,0.00027,0.00906,0.00004,0.00318,0.02599
1664954732.252380609512329,0.00484,0.00059,0.00024,0.00285,0.00000,0.00331,0.01184
1664954732.352380752563477,0.01083,0.00124,0.00079,0.00559,0.00039,0.00244,0.02128
1664954732.452380895614624,0.00811,0.00053,0.00134,0.00337,0.00066,0.00217,0.01617
1664954732.552380800247192,0.00554,0.00093,0.00046,0.00344,0.00053,0.00271,0.01361
1664954732.652381420135498,0.00463,0.00045,0.00034,0.00543,0.00579,0.00234,0.01899
1664954732.752381086349487,0.01534,0.00064,0.00169,0.01049,0.00000,0.00365,0.03180
1664954732.852380990982056,0.02426,0.00208,0.00058,0.01396,0.00016,0.00603,0.04707
1664954732.952381134033203,0.01631,0.00105,0.00250,0.00481,0.00004,0.00673,0.03144
1664954733.052381038665771,0.02391,0.00044,0.00064,0.00252,0.00080,0.00367,0.03199
1664954733.152381181716919,0.01323,0.00036,0.00107,0.00208,0.00525,0.00253,0.02452
1664954733.252381324768066,0.01153,0.00153,0.00065,0.00452,0.00298,0.00378,0.02499
1664954733.352381229400635,0.00730,0.00036,0.00080,0.00229,0.00003,0.00216,0.01295
1664954733.452381610870361,0.00557,0.00033,0.00020,0.00211,0.00002,0.00252,0.01075
1664954733.552381753921509,0.01827,0.00116,0.00072,0.00829,0.00744,0.00468,0.04057
1664954733.652382850646973,0.01610,0.00066,0.00024,0.00277,0.00049,0.00235,0.02263
1664954733.752382993698120,0.00776,0.00067,0.00068,0.00567,0.00042,0.00279,0.01799
1664954733.852382898330688,0.00900,0.00038,0.00091,0.00181,0.00084,0.00335,0.01630
1664954733.952365159988403,0.00958,0.00048,0.00061,0.00170,0.00231,0.00223,0.01692
1664954734.052280664443970,0.00572,0.00040,0.00176,0.00399,0.00138,0.00262,0.01586
1664954734.152210235595703,0.00694,0.00050,0.00088,0.00268,0.00380,0.00364,0.01845
1664954734.252151250839233,0.01397,0.00155,0.00198,0.00404,0.01441,0.00477,0.04072
1664954734.352102279663086,0.01104,0.00148,0.00102,0.00792,0.00094,0.00613,0.02851
1664954734.452062368392944,0.01169,0.00045,0.00048,0.00208,0.00026,0.00568,0.02064
1664954734.552029609680176,0.01663,0.00102,0.00053,0.00447,0.00007,0.00405,0.02677
1664954734.652002096176147,0.00809,0.00071,0.00008,0.00564,0.00166,0.00980,0.02598
1664954734.751980543136597,0.00787,0.00052,0.00024,0.00186,0.00933,0.00242,0.02224
1664954734.851963758468628,0.01443,0.00118,0.00152,0.00843,0.00219,0.00331,0.03105
1664954734.951947927474976,0.00620,0.00075,0.00623,0.00532,0.00000,0.00376,0.02226
1664954735.051934242248535,0.00778,0.00135,0.00030,0.00167,0.00708,0.00257,0.02075
1664954735.151922941207886,0.01398,0.00046,0.00044,0.00492,0.00009,0.00420,0.02409
1664954735.251912117004395,0.01283,0.00078,0.00070,0.00366,0.00260,0.00374,0.02431
1664954735.351901054382324,0.01944,0.00098,0.00056,0.00495,0.00009,0.00406,0.03008
1664954735.451892137527466,0.01173,0.00081,0.00041,0.00156,0.00068,0.00415,0.01934
1664954735.551887035369873,0.00689,0.00045,0.00339,0.00646,0.00501,0.00549,0.02768
1664954735.651884794235229,0.00678,0.00033,0.00034,0.00146,0.00020,0.00215,0.01126
1664954735.751882791519165,0.01164,0.00056,0.00072,0.00518,0.00008,0.00551,0.02369
1664954735.851882696151733,0.01240,0.00057,0.00110,0.00139,0.00000,0.00259,0.01806
1664954735.951883316040039,0.01751,0.00119,0.00353,0.00421,0.00125,0.00368,0.03137
1664954736.051883459091187,0.00553,0.00052,0.00187,0.00287,0.00030,0.00774,0.01883
1664954736.151884794235229,0.01061,0.00133,0.00187,0.00166,0.00848,0.00229,0.02622
1664954736.251885175704956,0.01026,0.00040,0.00064,0.00473,0.00069,0.00406,0.02078
1664954736.351885795593262,0.02791,0.00059,0.00010,0.00342,0.00508,0.00237,0.03948
1664954736.451886177062988,0.01779,0.00069,0.00051,0.00612,0.00141,0.00250,0.02903
1664954736.551885843276978,0.01066,0.00039,0.00033,0.00263,0.00021,0.00453,0.01875
1664954736.651886940002441,0.00881,0.00174,0.00218,0.00206,0.00479,0.00362,0.02319
1664954736.751887083053589,0.00868,0.00037,0.00035,0.00228,0.00068,0.00218,0.01453
1664954736.851886987686157,0.00931,0.00046,0.00018,0.00245,0.00066,0.00340,0.01646
1664954736.951887369155884,0.02296,0.00189,0.00116,0.00365,0.01082,0.00269,0.04316
1664954737.051887273788452,0.01168,0.00129,0.00315,0.00325,0.00150,0.00267,0.02354
1664954737.151887655258179,0.01297,0.00075,0.00100,0.01326,0.00125,0.00392,0.03316
1664954737.251887321472168,0.00470,0.00036,0.00056,0.00413,0.00026,0.00363,0.01366
1664954737.351887702941895,0.00659,0.00045,0.00081,0.00603,0.00053,0.00276,0.01717
1664954737.451887845993042,0.01362,0.00045,0.00151,0.00334,0.00590,0.00232,0.02715
1664954737.551887750625610,0.00972,0.00045,0.00067,0.00379,0.00480,0.00382,0.02324
1664954737.651887893676758,0.00752,0.00109,0.00041,0.01115,0.00102,0.00724,0.02844
1664954737.751888036727905,0.00425,0.00041,0.00040,0.00278,0.00003,0.00308,0.01095
1664954737.851888179779053,0.02029,0.00072,0.00070,0.00514,0.00615,0.00245,0.03546
1664954737.951888561248779,0.00766,0.00067,0.00118,0.00273,0.00000,0.00258,0.01482
1664954738.051888704299927,0.00439,0.00036,0.00046,0.00448,0.00000,0.00252,0.01220
1664954738.151889324188232,0.00398,0.00034,0.00024,0.00221,0.00736,0.00232,0.01646
1664954738.251889228820801,0.00616,0.00038,0.00029,0.00285,0.00001,0.00282,0.01251
1664954738.351889371871948,0.00435,0.00034,0.00016,0.00274,0.00022,0.00223,0.01005
1664954738.451889514923096,0.01852,0.00161,0.00140,0.01545,0.01483,0.00825,0.06007
1664954738.551889419555664,0.00604,0.00034,0.00040,0.00256,0.00019,0.00226,0.01179
1664954738.651889562606812,0.00781,0.00060,0.00225,0.00276,0.00093,0.00230,0.01665
1664954738.751889705657959,0.01466,0.00046,0.00558,0.00439,0.00385,0.00228,0.03122
1664954738.851890325546265,0.00510,0.00053,0.00083,0.00605,0.00090,0.00244,0.01586
1664954738.951890468597412,0.01122,0.00097,0.00458,0.00304,0.00276,0.00240,0.02497
1664954739.051890850067139,0.00505,0.00033,0.00071,0.00283,0.00261,0.00347,0.01501
1664954739.151890993118286,0.02108,0.00044,0.00107,0.00340,0.00014,0.00237,0.02850
1664954739.251892328262329,0.00441,0.00033,0.00042,0.00282,0.00000,0.00241,0.01039
1664954739.351892948150635,0.01009,0.00041,0.00018,0.00260,0.00776,0.00239,0.02343
1664954739.451892852783203,0.00398,0.00036,0.00091,0.00671,0.00001,0.00246,0.01442
1664954739.551892757415771,0.00570,0.00035,0.00046,0.00393,0.00220,0.00250,0.01514
1664954739.651892662048340,0.00410,0.00039,0.00142,0.00605,0.00021,0.00242,0.01458
1664954739.751893043518066,0.00451,0.00049,0.00077,0.00908,0.00032,0.00263,0.01781
1664954739.851892948150635,0.00397,0.00038,0.00125,0.00559,0.00798,0.00216,0.02133
1664954739.951893091201782,0.01009,0.00039,0.00086,0.00464,0.00167,0.00227,0.01991
1664954740.051892995834351,0.01294,0.00081,0.00103,0.01002,0.00018,0.00300,0.02798
1664954740.151893615722656,0.00715,0.00189,0.00104,0.01316,0.00022,0.00304,0.02651
1664954740.251893758773804,0.00430,0.00035,0.00387,0.00461,0.00072,0.00434,0.01820
1664954740.351893663406372,0.01547,0.00044,0.00045,0.00462,0.00018,0.00237,0.02353
1664954740.451894044876099,0.00431,0.00042,0.00129,0.00509,0.00043,0.00777,0.01931
1664954740.551894187927246,0.01211,0.00087,0.00111,0.00678,0.00007,0.00379,0.02473
1664954740.651894569396973,0.00386,0.00034,0.00052,0.00287,0.00221,0.00449,0.01429
1664954740.751894474029541,0.00644,0.00035,0.00030,0.00452,0.00096,0.00233,0.01490
1664954740.851894617080688,0.00540,0.00039,0.00036,0.00445,0.00046,0.00239,0.01344
1664954740.951895236968994,0.01032,0.00288,0.00086,0.00342,0.00040,0.00235,0.02023
1664954741.051894903182983,0.00537,0.00043,0.00197,0.00449,0.01002,0.00227,0.02456
1664954741.151895284652710,0.00531,0.00035,0.00093,0.00410,0.00035,0.00646,0.01751
1664954741.251895189285278,0.01322,0.00069,0.00055,0.00683,0.00019,0.00231,0.02378
1664954741.351895332336426,0.00532,0.00039,0.00058,0.00390,0.00191,0.00643,0.01854
1664954741.451895475387573,0.01078,0.00059,0.00402,0.00368,0.00314,0.00223,0.02444
1664954741.551900863647461,0.02412,0.00049,0.00074,0.00386,0.00000,0.00390,0.03311
1664954741.651901960372925,0.00409,0.00034,0.00069,0.00236,0.00000,0.00213,0.00960
1664954741.751901626586914,0.01143,0.00059,0.00194,0.00716,0.00019,0.00250,0.02380
1664954741.851901531219482,0.00580,0.00033,0.00027,0.00254,0.00161,0.00212,0.01266
1664954741.951901435852051,0.00641,0.00149,0.00291,0.00283,0.00000,0.00235,0.01598
1664954742.051901340484619,0.01079,0.00041,0.00046,0.00219,0.00000,0.00229,0.01614
1664954742.151902437210083,0.00942,0.00040,0.00061,0.00143,0.00019,0.00261,0.01466
1664954742.251901865005493,0.00421,0.00039,0.00192,0.00309,0.00817,0.00249,0.02028
1664954742.351902484893799,0.00648,0.00062,0.00075,0.00343,0.00023,0.00247,0.01399
1664954742.451902627944946,0.00444,0.00032,0.00006,0.00162,0.00000,0.00207,0.00852
1664954742.551903247833252,0.00497,0.00044,0.00180,0.00600,0.00064,0.00285,0.01670
1664954742.651904344558716,0.00402,0.00033,0.00228,0.00148,0.00760,0.00263,0.01834
1664954742.751904726028442,0.00708,0.00097,0.00122,0.00433,0.00000,0.00249,0.01609
1664954742.851904869079590,0.00674,0.00036,0.00136,0.00161,0.00061,0.00213,0.01281
1664954742.951905965805054,0.01920,0.00088,0.00421,0.00672,0.00260,0.00616,0.03976
1664954743.051905870437622,0.00911,0.00039,0.00031,0.00182,0.00039,0.00229,0.01431
1664954743.151906013488770,0.01078,0.00037,0.00050,0.00143,0.00239,0.00219,0.01767
1664954743.251906156539917,0.00421,0.00038,0.00085,0.00236,0.00049,0.00239,0.01069
1664954743.351906538009644,0.00418,0.00033,0.00047,0.00137,0.00020,0.00220,0.00876
1664954743.451908111572266,0.00573,0.00033,0.00091,0.00064,0.00453,0.00220,0.01434
1664954743.551907539367676,0.00722,0.00044,0.00153,0.00134,0.00043,0.00391,0.01487
1664954743.651908636093140,0.00452,0.00037,0.00111,0.00141,0.00214,0.00326,0.01282
1664954743.751909494400024,0.00455,0.00036,0.00005,0.00150,0.00000,0.00239,0.00884
1664954743.851910352706909,0.00429,0.00032,0.00141,0.00094,0.00866,0.00225,0.01786
1664954743.951910495758057,0.01097,0.00037,0.00027,0.00150,0.00001,0.00228,0.01540
1664954744.051911354064941,0.00605,0.00046,0.00048,0.00119,0.00324,0.00213,0.01356
1664954744.151911258697510,0.01471,0.00080,0.00527,0.00263,0.00019,0.00245,0.02606
1664954744.251914024353027,0.00599,0.00035,0.00154,0.00168,0.01352,0.00256,0.02564
1664954744.351915597915649,0.00780,0.00038,0.00108,0.00217,0.00001,0.00355,0.01499
1664954744.451916456222534,0.00976,0.00041,0.00126,0.00272,0.00000,0.00370,0.01785
1664954744.551916599273682,0.00510,0.00036,0.00079,0.00179,0.00014,0.00264,0.01082
1664954744.651917457580566,0.01009,0.00184,0.00157,0.00966,0.01864,0.00527,0.04707
1664954744.751918315887451,0.01310,0.00165,0.00006,0.00634,0.00000,0.00356,0.02471
1664954744.851918220520020,0.01551,0.00156,0.00017,0.00787,0.00005,0.00477,0.02992
1664954744.951918363571167,0.00504,0.00044,0.00002,0.00586,0.00000,0.00276,0.01411
1664954745.051919221878052,0.00427,0.00045,0.01034,0.00265,0.00262,0.00273,0.02305
1664954745.151919364929199,0.00488,0.00055,0.00002,0.00708,0.00000,0.00707,0.01961
1664954745.251919507980347,0.01043,0.00037,0.00006,0.00298,0.00008,0.00250,0.01643
1664954745.351919651031494,0.00405,0.00039,0.00080,0.00806,0.00138,0.00291,0.01758
1664954745.451921224594116,0.00582,0.00034,0.01648,0.00240,0.00590,0.00226,0.03319
1664954745.551921367645264,0.00882,0.00042,0.00002,0.00467,0.00005,0.00481,0.01878
1664954745.651921749114990,0.00782,0.00039,0.00015,0.00304,0.00001,0.00242,0.01383
1664954745.751921892166138,0.00479,0.00077,0.00057,0.00785,0.00001,0.00283,0.01683
1664954745.851922273635864,0.00680,0.00039,0.00052,0.00244,0.00021,0.00241,0.01277
1664954745.951923131942749,0.00812,0.00038,0.00017,0.00181,0.00000,0.00233,0.01281
1664954746.051924943923950,0.00656,0.00036,0.00057,0.00124,0.00000,0.00241,0.01114
1664954746.151925325393677,0.01051,0.00118,0.00017,0.00174,0.00001,0.00837,0.02198
1664954746.251925230026245,0.00416,0.00032,0.00005,0.00114,0.00896,0.00259,0.01723
1664954746.351925611495972,0.01193,0.00061,0.00028,0.00307,0.00000,0.00327,0.01915
1664954746.451925992965698,0.00941,0.00038,0.00083,0.00214,0.00006,0.00236,0.01519
1664954746.551926612854004,0.00397,0.00035,0.00058,0.00205,0.00149,0.00398,0.01242
1664954746.651930093765259,0.00463,0.00049,0.00590,0.00470,0.01278,0.00236,0.03087
1664954746.751931190490723,0.00485,0.00040,0.00060,0.00227,0.00000,0.00244,0.01056
1664954746.851931333541870,0.00903,0.00034,0.00018,0.00194,0.00003,0.00215,0.01365
1664954746.951931476593018,0.01303,0.00063,0.00290,0.00174,0.00013,0.00342,0.02186
1664954747.051931381225586,0.00405,0.00034,0.00234,0.00207,0.00029,0.00384,0.01293
1664954747.151932001113892,0.01208,0.00060,0.00060,0.00270,0.01263,0.00212,0.03074
1664954747.251932382583618,0.00475,0.00111,0.00150,0.00247,0.00001,0.00301,0.01285
1664954747.351932287216187,0.00555,0.00038,0.00041,0.00163,0.00001,0.00233,0.01030
1664954747.451932668685913,0.00510,0.00033,0.00035,0.00150,0.00161,0.00238,0.01126
1664954747.551933526992798,0.00566,0.00034,0.00070,0.00165,0.00010,0.00208,0.01053
1664954747.651933908462524,0.01159,0.00043,0.00221,0.00215,0.00003,0.00398,0.02038
1664954747.751934051513672,0.00810,0.00034,0.00048,0.00175,0.00077,0.00217,0.01361
1664954747.851933956146240,0.00563,0.00036,0.00083,0.00168,0.00397,0.00222,0.01469
1664954747.951934099197388,0.01727,0.00048,0.00075,0.00151,0.00480,0.00312,0.02794
1664954748.051934480667114,0.00857,0.00035,0.00038,0.00323,0.00029,0.00306,0.01588
1664954748.151934623718262,0.00654,0.00034,0.00128,0.00169,0.00000,0.00248,0.01233
1664954748.251933574676514,0.00539,0.00036,0.00083,0.00158,0.00788,0.00284,0.01889
1664954748.351933956146240,0.01971,0.00148,0.00168,0.00209,0.00108,0.00383,0.02987
1664954748.451934814453125,0.01055,0.00035,0.00029,0.00143,0.00040,0.00250,0.01553
1664954748.551934957504272,0.01408,0.00110,0.00259,0.00405,0.00146,0.00258,0.02586
1664954748.651935577392578,0.00923,0.00035,0.00051,0.00123,0.00077,0.00391,0.01599
1664954748.751935720443726,0.01717,0.00255,0.00121,0.00107,0.00743,0.00253,0.03197
1664954748.851935863494873,0.00425,0.00034,0.00095,0.00117,0.00020,0.00252,0.00943
1664954748.951936006546021,0.00670,0.00062,0.00127,0.00392,0.00267,0.00237,0.01754
1664954749.051936388015747,0.01350,0.00062,0.00298,0.00130,0.00949,0.00232,0.03022
1664954749.151937007904053,0.01021,0.00034,0.00090,0.00112,0.00020,0.00244,0.01521
1664954749.251937150955200,0.01473,0.00047,0.00318,0.00125,0.00001,0.00221,0.02185
1664954749.351937055587769,0.01141,0.00104,0.00179,0.00159,0.00007,0.00332,0.01922
1664954749.451937437057495,0.00892,0.00031,0.00100,0.00053,0.00028,0.00247,0.01352
1664954749.551938056945801,0.00964,0.00049,0.00429,0.00028,0.00059,0.00235,0.01764
1664954749.651938199996948,0.01367,0.00031,0.00082,0.00030,0.00001,0.00335,0.01846
1664954749.751938581466675,0.00810,0.00030,0.00053,0.00014,0.00063,0.00685,0.01655
1664954749.851939439773560,0.01248,0.00034,0.00106,0.00025,0.00016,0.00236,0.01664
1664954749.951941013336182,0.00890,0.00031,0.00067,0.00013,0.00000,0.00232,0.01233
1664954750.051941394805908,0.00708,0.00030,0.00086,0.00008,0.00045,0.00253,0.01130
1664954750.151941061019897,0.01948,0.00033,0.00099,0.00008,0.00037,0.00217,0.02343
1664954750.251940011978149,0.01100,0.00031,0.00110,0.00007,0.00000,0.00390,0.01638
1664954750.351940870285034,0.00807,0.00032,0.00095,0.00008,0.00082,0.00264,0.01286
1664954750.451940536499023,0.00977,0.00031,0.00066,0.00008,0.00000,0.00268,0.01349
1664954750.551942110061646,0.00853,0.00034,0.00398,0.00009,0.00074,0.00236,0.01605
1664954750.651942968368530,0.01491,0.00048,0.00108,0.00029,0.00101,0.00706,0.02484
1664954750.751942157745361,0.01328,0.00046,0.00156,0.00011,0.00151,0.00441,0.02133
1664954750.851943016052246,0.01744,0.00038,0.00125,0.00016,0.00000,0.00285,0.02208
1664954750.951944589614868,0.01424,0.00034,0.00036,0.00014,0.00159,0.00233,0.01900
1664954751.051945686340332,0.01054,0.00031,0.00117,0.00027,0.00220,0.00291,0.01739
1664954751.151945352554321,0.02255,0.00050,0.00091,0.00043,0.00000,0.00264,0.02704
1664954751.251945018768311,0.01158,0.00034,0.00073,0.00042,0.00000,0.00227,0.01534
1664954751.351945638656616,0.00878,0.00040,0.00230,0.00045,0.00008,0.00223,0.01425
1664954751.452039241790771,0.01672,0.00039,0.00068,0.00033,0.00018,0.00253,0.02083
1664954751.552130699157715,0.00839,0.00031,0.00080,0.00076,0.00118,0.00380,0.01524
1664954751.652219772338867,0.01741,0.00032,0.00067,0.00026,0.00009,0.00232,0.02107
1664954751.752291679382324,0.01151,0.00047,0.00085,0.00035,0.00325,0.00423,0.02067
1664954751.852351427078247,0.01238,0.00055,0.00147,0.00044,0.00000,0.00234,0.01719
1664954751.952396392822266,0.01549,0.00053,0.00202,0.00041,0.00000,0.00275,0.02120
1664954752.052433252334595,0.02039,0.00032,0.00108,0.00025,0.00009,0.00222,0.02436
1664954752.152461290359497,0.01634,0.00044,0.00083,0.00023,0.00001,0.00238,0.02023
1664954752.252484321594238,0.01585,0.00037,0.00054,0.00021,0.00123,0.00222,0.02042
1664954752.352509975433350,0.01683,0.00044,0.00066,0.00031,0.00105,0.00325,0.02255
1664954752.452540636062622,0.01052,0.00079,0.00237,0.00084,0.00028,0.00241,0.01722
1664954752.552575588226318,0.01296,0.00032,0.00121,0.00033,0.00000,0.00423,0.01905
1664954752.652606725692749,0.00983,0.00035,0.00094,0.00025,0.00290,0.00211,0.01638
1664954752.752645254135132,0.01439,0.00038,0.00102,0.00043,0.00079,0.00222,0.01923
1664954752.852687835693359,0.01087,0.00033,0.00117,0.00051,0.00018,0.00217,0.01523
1664954752.952730417251587,0.01467,0.00034,0.00088,0.00044,0.00002,0.00216,0.01852
1664954753.052768707275391,0.00744,0.00033,0.00147,0.00067,0.00105,0.00332,0.01428
1664954753.152793645858765,0.01811,0.00040,0.00225,0.00053,0.00280,0.00246,0.02655
1664954753.252812862396240,0.02919,0.00121,0.00247,0.00118,0.00750,0.00552,0.04707
1664954753.352829217910767,0.00799,0.00032,0.00258,0.00032,0.00012,0.00411,0.01544
1664954753.452833414077759,0.00915,0.00031,0.00070,0.00028,0.00019,0.00233,0.01297
1664954753.552833318710327,0.01118,0.00033,0.00041,0.00028,0.00000,0.00226,0.01446
1664954753.652833938598633,0.02024,0.00034,0.00130,0.00028,0.00215,0.00280,0.02711
1664954753.752833843231201,0.01571,0.00031,0.00063,0.00034,0.00017,0.00255,0.01972
1664954753.852834224700928,0.02457,0.00039,0.00089,0.00031,0.00063,0.00275,0.02954
1664954753.952833652496338,0.01557,0.00041,0.00082,0.00025,0.00003,0.00230,0.01937
1664954754.052833557128906,0.00916,0.00032,0.00062,0.00031,0.00480,0.00226,0.01748
1664954754.152833461761475,0.02413,0.00032,0.00102,0.00065,0.00064,0.00293,0.02969
1664954754.252833366394043,0.03146,0.00158,0.00162,0.00343,0.00150,0.00777,0.04736
1664954754.352833509445190,0.01655,0.00033,0.00052,0.00099,0.00000,0.00289,0.02129
1664954754.452833652496338,0.02111,0.00036,0.00057,0.00044,0.00029,0.00284,0.02562
1664954754.552834272384644,0.00842,0.00034,0.00113,0.00042,0.00050,0.00248,0.01329
1664954754.652833223342896,0.01521,0.00222,0.00220,0.00024,0.00000,0.00218,0.02206
1664954754.752833843231201,0.01257,0.00034,0.00074,0.00020,0.00000,0.00218,0.01603
1664954754.852834224700928,0.01022,0.00036,0.00049,0.00023,0.00070,0.00267,0.01467
1664954754.952833652496338,0.00832,0.00032,0.00151,0.00023,0.00143,0.00370,0.01552
1664954755.052834272384644,0.00912,0.00109,0.00194,0.00036,0.00027,0.00213,0.01491
1664954755.152834415435791,0.01675,0.00039,0.00071,0.00031,0.00279,0.00350,0.02444
1664954755.252834558486938,0.01087,0.00031,0.00042,0.00044,0.00001,0.00229,0.01434
1664954755.352834701538086,0.01385,0.00051,0.00058,0.00051,0.00003,0.00239,0.01788
1664954755.452835559844971,0.00952,0.00034,0.00085,0.00029,0.00043,0.00218,0.01361
1664954755.552835464477539,0.01240,0.00035,0.00041,0.00026,0.00033,0.00243,0.01618
1664954755.652836799621582,0.02129,0.00035,0.00092,0.00025,0.00099,0.00219,0.02599
1664954755.752836942672729,0.00883,0.00041,0.00065,0.00032,0.00123,0.00398,0.01543
1664954755.852838277816772,0.00984,0.00033,0.00035,0.00037,0.00018,0.00228,0.01335
1664954755.952839136123657,0.00973,0.00033,0.00105,0.00016,0.00231,0.00220,0.01579
